derivative_id,persona_id,persona_name,persona_core_need,income_segment_id,income_segment_name,income_price_band,income_sensitivity_note,income_evidence_hint,time_band_id,time_band_name,time_range,weather_id,weather_name,weather_effect,node_context_id,node_context_name,node_role,demand_trigger_id,demand_trigger_name,candidate_supply_action_id,candidate_supply_action_name,priority_label,user_control_needed,data_needed,deepseek_role,why_it_matters
PSD-0871,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,business_event,商务活动/团体预算,300元以上活动、包场、课程或联名产品,由组织方预算、活动档期、服务容量和审批许可决定，不宜用普通游客客单价直接外推。,老板方法资料强调宏观校准、行动约束和真实验证；团体/活动收入必须单列，不与散客消费混算。,holiday_peak,周末/节假日高峰,10:00-19:30,comfortable,舒适天气,停留时间延长，特色消费和慢游转化更容易发生。,activity_node,活动/展陈节点,活动前后聚集，适合活动配套、导视和秩序维护。,wayfinding,导视/问询,digital_notice,电子提示屏,P2 可纳入方案比较：需结合客流和转化率复核,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在周末/节假日高峰、舒适天气、活动/展陈节点遇到“导视/问询”时，若收入/消费口径按“商务活动/团体预算（300元以上活动、包场、课程或联名产品）”处理，建议优先评估“电子提示屏”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0872,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,business_event,商务活动/团体预算,300元以上活动、包场、课程或联名产品,由组织方预算、活动档期、服务容量和审批许可决定，不宜用普通游客客单价直接外推。,老板方法资料强调宏观校准、行动约束和真实验证；团体/活动收入必须单列，不与散客消费混算。,early_morning,清晨,05:30-08:30,comfortable,舒适天气,停留时间延长，特色消费和慢游转化更容易发生。,activity_node,活动/展陈节点,活动前后聚集，适合活动配套、导视和秩序维护。,wayfinding,导视/问询,info_service,导视问询,P2 可纳入方案比较：需结合客流和转化率复核,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在清晨、舒适天气、活动/展陈节点遇到“导视/问询”时，若收入/消费口径按“商务活动/团体预算（300元以上活动、包场、课程或联名产品）”处理，建议优先评估“导视问询”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0873,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,business_event,商务活动/团体预算,300元以上活动、包场、课程或联名产品,由组织方预算、活动档期、服务容量和审批许可决定，不宜用普通游客客单价直接外推。,老板方法资料强调宏观校准、行动约束和真实验证；团体/活动收入必须单列，不与散客消费混算。,forenoon,上午,09:00-11:30,hot,高温暴晒,补水、遮阴、冷饮和缩短排队是关键，热风险提高。,activity_node,活动/展陈节点,活动前后聚集，适合活动配套、导视和秩序维护。,wayfinding,导视/问询,route_marker,路线标识/节点牌,P2 可纳入方案比较：需结合客流和转化率复核,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在上午、高温暴晒、活动/展陈节点遇到“导视/问询”时，若收入/消费口径按“商务活动/团体预算（300元以上活动、包场、课程或联名产品）”处理，建议优先评估“路线标识/节点牌”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0874,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,business_event,商务活动/团体预算,300元以上活动、包场、课程或联名产品,由组织方预算、活动档期、服务容量和审批许可决定，不宜用普通游客客单价直接外推。,老板方法资料强调宏观校准、行动约束和真实验证；团体/活动收入必须单列，不与散客消费混算。,lunch_noon,午间,11:30-14:00,hot,高温暴晒,补水、遮阴、冷饮和缩短排队是关键，热风险提高。,service_gap_node,服务缺口节点,现有设施不足或距离较远，适合先做小规模试点。,wayfinding,导视/问询,digital_notice,电子提示屏,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在午间、高温暴晒、服务缺口节点遇到“导视/问询”时，若收入/消费口径按“商务活动/团体预算（300元以上活动、包场、课程或联名产品）”处理，建议优先评估“电子提示屏”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0875,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,business_event,商务活动/团体预算,300元以上活动、包场、课程或联名产品,由组织方预算、活动档期、服务容量和审批许可决定，不宜用普通游客客单价直接外推。,老板方法资料强调宏观校准、行动约束和真实验证；团体/活动收入必须单列，不与散客消费混算。,afternoon,下午,14:00-17:30,rain,降雨,避雨、路线缩短、临时遮蔽和室内/半室内服务更重要。,service_gap_node,服务缺口节点,现有设施不足或距离较远，适合先做小规模试点。,social_stay,社交/等待,rest_seating,社交停留座椅,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在下午、降雨、服务缺口节点遇到“社交/等待”时，若收入/消费口径按“商务活动/团体预算（300元以上活动、包场、课程或联名产品）”处理，建议优先评估“社交停留座椅”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0876,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,public_basic,基础预算/公共服务优先,0-30元即时补给或免费基础服务,价格敏感度高，优先判断是否应做公益性饮水、座椅、卫生间、导视和低价透明补给。,本地资料含餐饮消费水平、城市/全国消费水平和居住社区房价表；基础预算段不可被高消费均值覆盖。,evening,傍晚,18:00-21:30,rain,降雨,避雨、路线缩短、临时遮蔽和室内/半室内服务更重要。,service_gap_node,服务缺口节点,现有设施不足或距离较远，适合先做小规模试点。,social_stay,社交/等待,coffee_kiosk,咖啡/冷饮小站,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在傍晚、降雨、服务缺口节点遇到“社交/等待”时，若收入/消费口径按“基础预算/公共服务优先（0-30元即时补给或免费基础服务）”处理，建议优先评估“咖啡/冷饮小站”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0877,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,public_basic,基础预算/公共服务优先,0-30元即时补给或免费基础服务,价格敏感度高，优先判断是否应做公益性饮水、座椅、卫生间、导视和低价透明补给。,本地资料含餐饮消费水平、城市/全国消费水平和居住社区房价表；基础预算段不可被高消费均值覆盖。,holiday_peak,周末/节假日高峰,10:00-19:30,cold_windy,寒冷大风,热饮、避风、短停留和关闭策略更重要。,exit,离园出口/换乘口,离园前补给、打包和路线信息更重要。,social_stay,社交/等待,event_kiosk,活动配套摊位,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在周末/节假日高峰、寒冷大风、离园出口/换乘口遇到“社交/等待”时，若收入/消费口径按“基础预算/公共服务优先（0-30元即时补给或免费基础服务）”处理，建议优先评估“活动配套摊位”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0878,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,public_basic,基础预算/公共服务优先,0-30元即时补给或免费基础服务,价格敏感度高，优先判断是否应做公益性饮水、座椅、卫生间、导视和低价透明补给。,本地资料含餐饮消费水平、城市/全国消费水平和居住社区房价表；基础预算段不可被高消费均值覆盖。,early_morning,清晨,05:30-08:30,cold_windy,寒冷大风,热饮、避风、短停留和关闭策略更重要。,exit,离园出口/换乘口,离园前补给、打包和路线信息更重要。,social_stay,社交/等待,rest_seating,社交停留座椅,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在清晨、寒冷大风、离园出口/换乘口遇到“社交/等待”时，若收入/消费口径按“基础预算/公共服务优先（0-30元即时补给或免费基础服务）”处理，建议优先评估“社交停留座椅”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0879,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,public_basic,基础预算/公共服务优先,0-30元即时补给或免费基础服务,价格敏感度高，优先判断是否应做公益性饮水、座椅、卫生间、导视和低价透明补给。,本地资料含餐饮消费水平、城市/全国消费水平和居住社区房价表；基础预算段不可被高消费均值覆盖。,forenoon,上午,09:00-11:30,poor_air,空气质量较差,运动客流下降，短线游和室内替代活动需要单独判断。,exit,离园出口/换乘口,离园前补给、打包和路线信息更重要。,weather_shelter,避暑/避雨/避风,tea_lightfood,季节饮品轻食,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在上午、空气质量较差、离园出口/换乘口遇到“避暑/避雨/避风”时，若收入/消费口径按“基础预算/公共服务优先（0-30元即时补给或免费基础服务）”处理，建议优先评估“季节饮品轻食”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0880,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,public_basic,基础预算/公共服务优先,0-30元即时补给或免费基础服务,价格敏感度高，优先判断是否应做公益性饮水、座椅、卫生间、导视和低价透明补给。,本地资料含餐饮消费水平、城市/全国消费水平和居住社区房价表；基础预算段不可被高消费均值覆盖。,lunch_noon,午间,11:30-14:00,poor_air,空气质量较差,运动客流下降，短线游和室内替代活动需要单独判断。,entry,入口/闸口,客流导入与第一补给点，适合低决策成本服务。,weather_shelter,避暑/避雨/避风,temporary_shelter,临时避雨/避风点,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在午间、空气质量较差、入口/闸口遇到“避暑/避雨/避风”时，若收入/消费口径按“基础预算/公共服务优先（0-30元即时补给或免费基础服务）”处理，建议优先评估“临时避雨/避风点”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0881,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,value_family,稳健家庭预算,31-100元亲子轻食/饮品/休息配套,关注卫生、安全、排队、儿童友好和明码标价，价格不一定最低，但必须让家庭觉得可控。,奥森与对照公园资料均出现51-100元、101-150元餐饮价格带和已育/亲子相关人群特征。,afternoon,下午,14:00-17:30,comfortable,舒适天气,停留时间延长，特色消费和慢游转化更容易发生。,entry,入口/闸口,客流导入与第一补给点，适合低决策成本服务。,weather_shelter,避暑/避雨/避风,shade_canopy,遮阴避雨设施,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在下午、舒适天气、入口/闸口遇到“避暑/避雨/避风”时，若收入/消费口径按“稳健家庭预算（31-100元亲子轻食/饮品/休息配套）”处理，建议优先评估“遮阴避雨设施”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0882,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,value_family,稳健家庭预算,31-100元亲子轻食/饮品/休息配套,关注卫生、安全、排队、儿童友好和明码标价，价格不一定最低，但必须让家庭觉得可控。,奥森与对照公园资料均出现51-100元、101-150元餐饮价格带和已育/亲子相关人群特征。,evening,傍晚,18:00-21:30,comfortable,舒适天气,停留时间延长，特色消费和慢游转化更容易发生。,entry,入口/闸口,客流导入与第一补给点，适合低决策成本服务。,weather_shelter,避暑/避雨/避风,tea_lightfood,季节饮品轻食,P2 方案比较：适合小规模 A/B 试点,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在傍晚、舒适天气、入口/闸口遇到“避暑/避雨/避风”时，若收入/消费口径按“稳健家庭预算（31-100元亲子轻食/饮品/休息配套）”处理，建议优先评估“季节饮品轻食”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0883,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,value_family,稳健家庭预算,31-100元亲子轻食/饮品/休息配套,关注卫生、安全、排队、儿童友好和明码标价，价格不一定最低，但必须让家庭觉得可控。,奥森与对照公园资料均出现51-100元、101-150元餐饮价格带和已育/亲子相关人群特征。,holiday_peak,周末/节假日高峰,10:00-19:30,hot,高温暴晒,补水、遮阴、冷饮和缩短排队是关键，热风险提高。,main_path,主环路/主路径,连续通过和分流位置，适合可快速获取的补给。,price_compare,价格/收入匹配,no_action_review,暂不新增，仅观察复核,P3 保留观察：先补真实数据，不直接投资,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在周末/节假日高峰、高温暴晒、主环路/主路径遇到“价格/收入匹配”时，若收入/消费口径按“稳健家庭预算（31-100元亲子轻食/饮品/休息配套）”处理，建议优先评估“暂不新增，仅观察复核”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0884,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,value_family,稳健家庭预算,31-100元亲子轻食/饮品/休息配套,关注卫生、安全、排队、儿童友好和明码标价，价格不一定最低，但必须让家庭觉得可控。,奥森与对照公园资料均出现51-100元、101-150元餐饮价格带和已育/亲子相关人群特征。,early_morning,清晨,05:30-08:30,hot,高温暴晒,补水、遮阴、冷饮和缩短排队是关键，热风险提高。,main_path,主环路/主路径,连续通过和分流位置，适合可快速获取的补给。,price_compare,价格/收入匹配,value_menu,平价套餐/价格带设计,P2 可纳入方案比较：需结合客流和转化率复核,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在清晨、高温暴晒、主环路/主路径遇到“价格/收入匹配”时，若收入/消费口径按“稳健家庭预算（31-100元亲子轻食/饮品/休息配套）”处理，建议优先评估“平价套餐/价格带设计”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0885,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,value_family,稳健家庭预算,31-100元亲子轻食/饮品/休息配套,关注卫生、安全、排队、儿童友好和明码标价，价格不一定最低，但必须让家庭觉得可控。,奥森与对照公园资料均出现51-100元、101-150元餐饮价格带和已育/亲子相关人群特征。,forenoon,上午,09:00-11:30,rain,降雨,避雨、路线缩短、临时遮蔽和室内/半室内服务更重要。,main_path,主环路/主路径,连续通过和分流位置，适合可快速获取的补给。,price_compare,价格/收入匹配,premium_culture_product,特色文创/高客单产品,P2 可纳入方案比较：需结合客流和转化率复核,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在上午、降雨、主环路/主路径遇到“价格/收入匹配”时，若收入/消费口径按“稳健家庭预算（31-100元亲子轻食/饮品/休息配套）”处理，建议优先评估“特色文创/高客单产品”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0886,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,urban_mid,城市中等消费,51-150元咖啡、茶饮、轻食与短停留服务,能接受便利溢价，但会比较园内外价格、距离和排队；适合做标准化轻资产试点。,奥森PDF出现城市消费水平v2中/次高/高和餐饮消费水平分布，需与周边商圈级收入复核。,lunch_noon,午间,11:30-14:00,rain,降雨,避雨、路线缩短、临时遮蔽和室内/半室内服务更重要。,lakefront,湖边/景观停留区,停留和拍照更强，适合轻量休憩与特色消费。,price_compare,价格/收入匹配,no_action_review,暂不新增，仅观察复核,P3 保留观察：先补真实数据，不直接投资,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在午间、降雨、湖边/景观停留区遇到“价格/收入匹配”时，若收入/消费口径按“城市中等消费（51-150元咖啡、茶饮、轻食与短停留服务）”处理，建议优先评估“暂不新增，仅观察复核”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0887,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,urban_mid,城市中等消费,51-150元咖啡、茶饮、轻食与短停留服务,能接受便利溢价，但会比较园内外价格、距离和排队；适合做标准化轻资产试点。,奥森PDF出现城市消费水平v2中/次高/高和餐饮消费水平分布，需与周边商圈级收入复核。,afternoon,下午,14:00-17:30,cold_windy,寒冷大风,热饮、避风、短停留和关闭策略更重要。,lakefront,湖边/景观停留区,停留和拍照更强，适合轻量休憩与特色消费。,night_safety,夜间安全/离园,night_lighting,夜间照明与安全提示,P1 先核实：影响停留、安全或基础服务,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在下午、寒冷大风、湖边/景观停留区遇到“夜间安全/离园”时，若收入/消费口径按“城市中等消费（51-150元咖啡、茶饮、轻食与短停留服务）”处理，建议优先评估“夜间照明与安全提示”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
PSD-0888,culture_visitor,文化研学/活动客群,目标是活动前后聚集、讲解、文创、补给和秩序；团体预算、活动票务和组织方安排会改变消费决策。,urban_mid,城市中等消费,51-150元咖啡、茶饮、轻食与短停留服务,能接受便利溢价，但会比较园内外价格、距离和排队；适合做标准化轻资产试点。,奥森PDF出现城市消费水平v2中/次高/高和餐饮消费水平分布，需与周边商圈级收入复核。,evening,傍晚,18:00-21:30,cold_windy,寒冷大风,热饮、避风、短停留和关闭策略更重要。,lakefront,湖边/景观停留区,停留和拍照更强，适合轻量休憩与特色消费。,night_safety,夜间安全/离园,late_vending,夜间售卖/补给,P1 先核实：影响停留、安全或基础服务,用户可编辑人群权重、收入/预算假设、消费价格带、时段、天气、节点和供给动作；可采用、放弃、删除、锁定本条假设，并要求 DeepSeek 只解释待复核理由。,真实客流、时段分布、天气/节假日记录、周边人口与收入水平、消费支出、客单价、转化率、竞品 POI、步行距离、排队时长、库存/补货、营业关闭时间、现场观察和用户访谈。,DeepSeek 只能生成候选说明、资料缺口和报告草稿；不得决定最终概率、最终排名、最终收益或自动覆盖用户锁定对象，所有输出保持待复核。,文化研学/活动客群在傍晚、寒冷大风、湖边/景观停留区遇到“夜间安全/离园”时，若收入/消费口径按“城市中等消费（51-150元咖啡、茶饮、轻食与短停留服务）”处理，建议优先评估“夜间售卖/补给”。判断必须结合收入/预算、同行关系、路径成本、供给真实性和运营承接能力，输出应是可执行修改建议而不是裸分。
