candidate_id,table_id,source_file,page,table_index,topic_draft,candidate_type,metric_name_draft,subject_draft,value_draft,unit_draft,period_or_scope_draft,source_row_text_draft,source_column_hint,extraction_confidence,review_reason,output_status,executor,model,review_gate,llm_task_id,run_id
EV-CAND-0305,TBL-00030,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,34,1,commercial_supply,commercial_supply,品牌指数,南京银行,4067,指数,,9 南京银行 4067 19 宁波银行 3476,第9行品牌名称列与指数列,high,品牌名称与指数数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0306,TBL-00030,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,34,1,commercial_supply,commercial_supply,品牌指数,平安银行,4235,指数,,4 平安银行 4235 14 中国邮政储蓄银行 3810,第4行品牌名称列与指数列,high,品牌名称与指数数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0307,TBL-00030,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,34,1,commercial_supply,commercial_supply,品牌指数,招商银行,4060,指数,,10 招商银行 4060 20 浦发银行 3467,第10行品牌名称列与指数列,high,品牌名称与指数数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0308,TBL-00030,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,34,1,commercial_supply,commercial_supply,品牌指数,浙商银行,4170,指数,,6 浙商银行 4170 16 广发银行 3631,第6行品牌名称列与指数列,high,品牌名称与指数数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0309,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,临河里-北京市,13.05,%,,临河里-北京市 13.05%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0310,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,九棵树-北京市,11.45,%,,九棵树-北京市 11.45%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0311,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,文景-北京市,3.65,%,,文景-北京市 3.65%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0312,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,新华东街-北京市,5.92,%,,新华东街-北京市 5.92%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0313,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,梨园-北京市,7.96,%,,梨园-北京市 7.96%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0314,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,武夷花园-北京市,6.49,%,,武夷花园-北京市 6.49%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0315,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,潞邑-北京市,6.63,%,,潞邑-北京市 6.63%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0316,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,玉桥-北京市,9.32,%,,玉桥-北京市 9.32%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0317,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,通州北关-北京市,4.31,%,,通州北关-北京市 4.31%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0318,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,1,poi_hot_visit,poi_hot_visit,人群覆盖度,通州北苑-北京市,5.68,%,,通州北苑-北京市 5.68%,活跃商圈v2 / 人群覆盖度,high,需复核商圈名称与覆盖度数字的准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0319,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平中等人群TGI,中等消费水平人群,332,无,,中 8.06% 2.42% 332,TGI,high,表格中明确的TGI指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0320,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平中等人群占比,中等消费水平人群,8.06,%,,中 8.06% 2.42% 332,占比,high,表格中明确的百分比数字,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0321,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平低人群TGI,低消费水平人群,71,无,,低 2.61% 3.63% 71,TGI,high,表格中明确的TGI指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0322,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平低人群占比,低消费水平人群,2.61,%,,低 2.61% 3.63% 71,占比,high,表格中明确的百分比数字,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0323,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平次低人群TGI,次低消费水平人群,391,无,,次低 1.76% 0.45% 391,TGI,high,表格中明确的TGI指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0324,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平次低人群占比,次低消费水平人群,1.76,%,,次低 1.76% 0.45% 391,占比,high,表格中明确的百分比数字,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0325,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平次高人群TGI,次高消费水平人群,77,无,,次高 22.95% 29.53% 77,TGI,high,表格中明确的TGI指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0326,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平次高人群占比,次高消费水平人群,22.95,%,,次高 22.95% 29.53% 77,占比,high,表格中明确的百分比数字,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0327,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平高人群TGI,高消费水平人群,101,无,,高 64.62% 63.96% 101,TGI,high,表格中明确的TGI指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0328,TBL-00046,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,50,1,consumption_spending,consumption_spending,消费水平高人群占比,高消费水平人群,64.62,%,,高 64.62% 63.96% 101,占比,high,表格中明确的百分比数字,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0329,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,北京市大盘占比,101-150元,33.23,%,,101-150元 40.05% 33.23% 120,北京市大盘,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0330,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,北京市大盘占比,151-200元,7.29,%,,151-200元 7.28% 7.29% 99,北京市大盘,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0331,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,北京市大盘占比,201-300元,3.95,%,,201-300元 3.27% 3.95% 82,北京市大盘,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0332,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,北京市大盘占比,301-500元,1.91,%,,301-500元 1.84% 1.91% 96,北京市大盘,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0333,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,北京市大盘占比,50元以内,21.04,%,,50元以内 17.07% 21.04% 81,北京市大盘,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0334,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,北京市大盘占比,51-100元,31.41,%,,51-100元 29.44% 31.41% 93,北京市大盘,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0335,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,占比,101-150元,40.05,%,,101-150元 40.05% 33.23% 120,占比,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0336,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,占比,151-200元,7.28,%,,151-200元 7.28% 7.29% 99,占比,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0337,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,占比,201-300元,3.27,%,,201-300元 3.27% 3.95% 82,占比,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0338,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,占比,301-500元,1.84,%,,301-500元 1.84% 1.91% 96,占比,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0339,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,占比,50元以内,17.07,%,,50元以内 17.07% 21.04% 81,占比,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0340,TBL-00049,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,53,1,consumption_spending,consumption_spending,占比,51-100元,29.44,%,,51-100元 29.44% 31.41% 93,占比,high,数字、单位清晰，来自表格明确行列,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0341,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,TGI,酒店消费价格等级-中,102,指数,2022.10-2023.10,中 | 37.68% | 36.90% | 102,第4列 TGI,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0342,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,TGI,酒店消费价格等级-低,90,指数,2022.10-2023.10,低 | 6.30% | 7.00% | 90,第4列 TGI,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0343,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,TGI,酒店消费价格等级-次低,82,指数,2022.10-2023.10,次低 | 13.22% | 16.08% | 82,第4列 TGI,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0344,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,TGI,酒店消费价格等级-次高,107,指数,2022.10-2023.10,次高 | 26.09% | 24.25% | 107,第4列 TGI,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0345,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,TGI,酒店消费价格等级-高,105,指数,2022.10-2023.10,高 | 16.70% | 15.77% | 105,第4列 TGI,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0346,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,占比,酒店消费价格等级-中,37.68,%,2022.10-2023.10,中 | 37.68% | 36.90% | 102,第2列 占比,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0347,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,占比,酒店消费价格等级-低,6.30,%,2022.10-2023.10,低 | 6.30% | 7.00% | 90,第2列 占比,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0348,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,占比,酒店消费价格等级-次低,13.22,%,2022.10-2023.10,次低 | 13.22% | 16.08% | 82,第2列 占比,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0349,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,占比,酒店消费价格等级-次高,26.09,%,2022.10-2023.10,次高 | 26.09% | 24.25% | 107,第2列 占比,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0350,TBL-00054,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,58,1,consumption_spending,consumption_spending,占比,酒店消费价格等级-高,16.70,%,2022.10-2023.10,高 | 16.70% | 15.77% | 105,第2列 占比,high,直接从表格行提取，数值清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0351,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费水平：1001-1500元,98,指数,2022.10.23-2023.10.22,1001-1500元 8.60% 8.75% 98,TGI,high,TGI指数明确，可对比大盘,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0352,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费水平：151-300元,92,指数,2022.10.23-2023.10.22,151-300元 18.37% 19.91% 92,TGI,high,TGI指数明确，可对比大盘,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0353,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费水平：301-450元,90,指数,2022.10.23-2023.10.22,301-450元 16.77% 18.58% 90,TGI,high,TGI指数明确，可对比大盘,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0354,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费水平：451-600元,99,指数,2022.10.23-2023.10.22,451-600元 17.48% 17.56% 99,TGI,high,TGI指数明确，可对比大盘,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0355,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费水平：601-800元,109,指数,2022.10.23-2023.10.22,601-800元 19.56% 17.82% 109,TGI,high,TGI指数明确，可对比大盘,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0356,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费TGI,酒店消费水平：801-1000元,112,指数,2022.10.23-2023.10.22,801-1000元 9.15% 8.14% 112,TGI,high,TGI指数明确，可对比大盘,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0357,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费水平：1001-1500元,8.60%,%,2022.10.23-2023.10.22,1001-1500元 8.60% 8.75% 98,占比,high,消费水平分段占比数据清晰，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0358,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费水平：151-300元,18.37%,%,2022.10.23-2023.10.22,151-300元 18.37% 19.91% 92,占比,high,消费水平分段占比数据清晰，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0359,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费水平：301-450元,16.77%,%,2022.10.23-2023.10.22,301-450元 16.77% 18.58% 90,占比,high,消费水平分段占比数据清晰，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0360,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费水平：451-600元,17.48%,%,2022.10.23-2023.10.22,451-600元 17.48% 17.56% 99,占比,high,消费水平分段占比数据清晰，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0361,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费水平：601-800元,19.56%,%,2022.10.23-2023.10.22,601-800元 19.56% 17.82% 109,占比,high,消费水平分段占比数据清晰，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0362,TBL-00055,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,59,1,consumption_spending,consumption_spending,酒店消费占比,酒店消费水平：801-1000元,9.15%,%,2022.10.23-2023.10.22,801-1000元 9.15% 8.14% 112,占比,high,消费水平分段占比数据清晰，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0363,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,53.59%,%,08月,08月 53.59% 47.59% 112,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0364,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,51.69%,%,01月,01月 51.69% 46.03% 112,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0365,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,49.53%,%,05月,05月 49.53% 46.86% 105,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0366,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,49.42%,%,07月,07月 49.42% 42.17% 117,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0367,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,40.17%,%,06月,06月 40.17% 35.41% 113,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0368,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,39.29%,%,09月,09月 39.29% 39.01% 100,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0369,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,36.14%,%,02月,02月 36.14% 33.76% 107,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0370,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,36.00%,%,04月,04月 36.00% 30.37% 118,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0371,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,28.82%,%,03月,03月 28.82% 24.15% 119,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0372,TBL-00058,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,62,1,time_peak,time_peak,人群覆盖度,城市绿心公园,15.59%,%,10月,10月 15.59% 13.17% 118,"出游月份, 人群覆盖度, 北京市大盘, TGI",high,月份覆盖度百分比清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0373,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,1,poi_hot_visit,poi_hot_visit,人均消费,咿道南门涮肉(奥森店),92,元,,2 咿道南门涮肉(奥森店) 2667 人均消费92元 奥林匹克公园,扩展信息,high,从扩展信息中提取人均消费数字及单位，主体明确,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0374,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,1,poi_hot_visit,poi_hot_visit,人均消费,布鲁豪斯亲子欢乐家庭餐厅,129,元,,3 布鲁豪斯亲子欢乐家庭餐厅 2356 人均消费129元 奥林匹克公园,扩展信息,high,从扩展信息中提取人均消费数字及单位，主体明确,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0375,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,1,poi_hot_visit,poi_hot_visit,人均消费,新净雅(国家网球中心店),231,元,,1 新净雅(国家网球中心店) 2688 人均消费231元 奥林匹克公园,扩展信息,high,从扩展信息中提取人均消费数字及单位，主体明确,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0376,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,1,poi_hot_visit,poi_hot_visit,指数,咿道南门涮肉(奥森店),2667,,,2 咿道南门涮肉(奥森店) 2667 人均消费92元 奥林匹克公园,指数,high,POI热门到访表格中指数列直接提供数值，主体和数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0377,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,1,poi_hot_visit,poi_hot_visit,指数,布鲁豪斯亲子欢乐家庭餐厅,2356,,,3 布鲁豪斯亲子欢乐家庭餐厅 2356 人均消费129元 奥林匹克公园,指数,high,POI热门到访表格中指数列直接提供数值，主体和数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0378,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,1,poi_hot_visit,poi_hot_visit,指数,新净雅(国家网球中心店),2688,,,1 新净雅(国家网球中心店) 2688 人均消费231元 奥林匹克公园,指数,high,POI热门到访表格中指数列直接提供数值，主体和数字清晰,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
