candidate_review_id,candidate_id,table_id,source_file,page,topic_draft,candidate_type,metric_name_draft,subject_draft,value_draft,unit_draft,source_row_text_draft,extraction_confidence,candidate_review_priority,ledger_entry_status,review_instruction,output_status
EV-REVIEW-0210,EV-CAND-0210,TBL-00022,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,26,poi_hot_visit,poi_hot_visit,指数,苏宁易购,4370,指数,4 龙湖天街 4883 14 苏宁易购 4370,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0211,EV-CAND-0211,TBL-00022,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,26,poi_hot_visit,poi_hot_visit,指数,超市发超市,4401,指数,3 新华联超市 5188 13 超市发超市 4401,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0212,EV-CAND-0212,TBL-00022,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,26,poi_hot_visit,poi_hot_visit,指数,龙湖天街,4883,指数,4 龙湖天街 4883 14 苏宁易购 4370,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0213,EV-CAND-0213,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,21世纪不动产,3660,指数,"3,21世纪不动产,3660,13,丽锦美容美发,3473",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0214,EV-CAND-0214,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,landz,3571,指数,"6,landz,3571,16,莎蔓莉莎美容会所,3360",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0215,EV-CAND-0215,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,克丽缇娜,3562,指数,"7,克丽缇娜,3562,17,马振凯造型,3317",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0216,EV-CAND-0216,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,去哪儿,3618,指数,"5,去哪儿,3618,15,万鑫房产,3406",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0217,EV-CAND-0217,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,宠福鑫动物医院,3645,指数,"4,宠福鑫动物医院,3645,14,永琪护肤造型,3420",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0218,EV-CAND-0218,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,恒洋地产,3505,指数,"9,恒洋地产,3505,19,潮流时尚造型,3288",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0219,EV-CAND-0219,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,时尚码头,3505,指数,"10,时尚码头,3505,20,联众房产,3270",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0220,EV-CAND-0220,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,永琪美容美发,3489,指数,"2,麦田房产,4558,12,永琪美容美发,3489",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0221,EV-CAND-0221,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,爱秀造型,3497,指数,"1,链家地产,5124,11,爱秀造型,3497",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0222,EV-CAND-0222,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,金色时光房产,3522,指数,"8,金色时光房产,3522,18,审美造型,3296",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0223,EV-CAND-0223,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,链家地产,5124,指数,"1,链家地产,5124,11,爱秀造型,3497",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0224,EV-CAND-0224,TBL-00023,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,27,poi_hot_visit,poi_hot_visit,热门到访指数,麦田房产,4558,指数,"2,麦田房产,4558,12,永琪美容美发,3489",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0225,EV-CAND-0225,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,luckincoffee,4747,无量纲,"1,luckincoffee,4747,11,郑远元专业修脚房,3651",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0226,EV-CAND-0226,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,mannercoffee,3555,无量纲,"3,北派修脚,4208,13,mannercoffee,3555",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0227,EV-CAND-0227,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,seesawcoffee,3494,无量纲,"5,唱吧麦颂ktv,4053,15,seesawcoffee,3494",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0228,EV-CAND-0228,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,万达影城,3611,无量纲,"2,星巴克,4582,12,万达影城,3611",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0229,EV-CAND-0229,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,北派修脚,4208,无量纲,"3,北派修脚,4208,13,mannercoffee,3555",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0230,EV-CAND-0230,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,华夏良子,4144,无量纲,"4,华夏良子,4144,14,良子健身,3519",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0231,EV-CAND-0231,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,唱吧麦颂ktv,4053,无量纲,"5,唱吧麦颂ktv,4053,15,seesawcoffee,3494",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0232,EV-CAND-0232,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,星巴克,4582,无量纲,"2,星巴克,4582,12,万达影城,3611",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0233,EV-CAND-0233,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,汤泉良子,3966,无量纲,"6,汤泉良子,3966,16,真轻松盲人按摩中心,3482",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0234,EV-CAND-0234,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,真轻松盲人按摩中心,3482,无量纲,"6,汤泉良子,3966,16,真轻松盲人按摩中心,3482",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0235,EV-CAND-0235,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,良子健身,3519,无量纲,"4,华夏良子,4144,14,良子健身,3519",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0236,EV-CAND-0236,TBL-00024,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,28,poi_hot_visit,poi_hot_visit,品牌热度指数,郑远元专业修脚房,3651,无量纲,"1,luckincoffee,4747,11,郑远元专业修脚房,3651",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0237,EV-CAND-0237,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,oxygym奥美氧舱运动中心,2389,指数,"6,oxygym奥美氧舱运动中心,2389,16,英睿健身,1716",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0238,EV-CAND-0238,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,supermonkey超级猩猩健身,2445,指数,"4,supermonkey超级猩猩健身,2445,14,英派斯健身器,1819",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0239,EV-CAND-0239,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,一兆韦德,1903,指数,"1,中体盛世国际健身,3200,11,一兆韦德,1903",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0240,EV-CAND-0240,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,中体倍力健身俱乐部,3097,指数,"2,中体倍力健身俱乐部,3097,12,天奥健身,1851",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0241,EV-CAND-0241,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,中体盛世国际健身,3200,指数,"1,中体盛世国际健身,3200,11,一兆韦德,1903",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0242,EV-CAND-0242,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,中田健身工作室,2555,指数,"3,中田健身工作室,2555,13,古德菲力健身,1832",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0243,EV-CAND-0243,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,古德菲力健身,1832,指数,"3,中田健身工作室,2555,13,古德菲力健身,1832",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0244,EV-CAND-0244,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,天奥健身,1851,指数,"2,中体倍力健身俱乐部,3097,12,天奥健身,1851",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0245,EV-CAND-0245,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,爱尚健身,2437,指数,"5,爱尚健身,2437,15,英睿游泳健身,1799",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0246,EV-CAND-0246,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,英派斯健身器,1819,指数,"4,supermonkey超级猩猩健身,2445,14,英派斯健身器,1819",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0247,EV-CAND-0247,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,英睿健身,1716,指数,"6,oxygym奥美氧舱运动中心,2389,16,英睿健身,1716",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0248,EV-CAND-0248,TBL-00025,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,29,poi_hot_visit,poi_hot_visit,健身品牌热度指数,英睿游泳健身,1799,指数,"5,爱尚健身,2437,15,英睿游泳健身,1799",high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0249,EV-CAND-0249,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,中化石油,4483,,3 中化石油 4483 13 海湾石油加油站 3897,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0250,EV-CAND-0250,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,中国石化,5471,,1 中国石化 5471 11 神州租车 3963,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0251,EV-CAND-0251,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,中国石油,5235,,2 中国石油 5235 12 众诚加油站 3949,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0252,EV-CAND-0252,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,中国航油,3769,,5 壳牌 4304 15 中国航油 3769,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0253,EV-CAND-0253,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,中图石油,4217,,6 中图石油 4217 16 博世车联 3763,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0254,EV-CAND-0254,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,众诚加油站,3949,,2 中国石油 5235 12 众诚加油站 3949,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0255,EV-CAND-0255,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,博世车联,3763,,6 中图石油 4217 16 博世车联 3763,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0256,EV-CAND-0256,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,壳牌,4304,,5 壳牌 4304 15 中国航油 3769,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0257,EV-CAND-0257,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,小海豚加油站,4412,,4 小海豚加油站 4412 14 比亚迪 3782,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0258,EV-CAND-0258,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,比亚迪,3782,,4 小海豚加油站 4412 14 比亚迪 3782,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0259,EV-CAND-0259,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,海湾石油加油站,3897,,3 中化石油 4483 13 海湾石油加油站 3897,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0260,EV-CAND-0260,TBL-00026,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,30,poi_hot_visit,poi_hot_visit,热门指数,神州租车,3963,,1 中国石化 5471 11 神州租车 3963,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0309,EV-CAND-0309,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,临河里-北京市,13.05,%,临河里-北京市 13.05%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0310,EV-CAND-0310,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,九棵树-北京市,11.45,%,九棵树-北京市 11.45%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0311,EV-CAND-0311,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,文景-北京市,3.65,%,文景-北京市 3.65%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0312,EV-CAND-0312,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,新华东街-北京市,5.92,%,新华东街-北京市 5.92%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0313,EV-CAND-0313,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,梨园-北京市,7.96,%,梨园-北京市 7.96%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0314,EV-CAND-0314,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,武夷花园-北京市,6.49,%,武夷花园-北京市 6.49%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0315,EV-CAND-0315,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,潞邑-北京市,6.63,%,潞邑-北京市 6.63%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0316,EV-CAND-0316,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,玉桥-北京市,9.32,%,玉桥-北京市 9.32%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0317,EV-CAND-0317,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,通州北关-北京市,4.31,%,通州北关-北京市 4.31%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0318,EV-CAND-0318,TBL-00040,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,44,poi_hot_visit,poi_hot_visit,人群覆盖度,通州北苑-北京市,5.68,%,通州北苑-北京市 5.68%,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0373,EV-CAND-0373,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,poi_hot_visit,poi_hot_visit,人均消费,咿道南门涮肉(奥森店),92,元,2 咿道南门涮肉(奥森店) 2667 人均消费92元 奥林匹克公园,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0374,EV-CAND-0374,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,poi_hot_visit,poi_hot_visit,人均消费,布鲁豪斯亲子欢乐家庭餐厅,129,元,3 布鲁豪斯亲子欢乐家庭餐厅 2356 人均消费129元 奥林匹克公园,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
EV-REVIEW-0375,EV-CAND-0375,TBL-00104,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,26,poi_hot_visit,poi_hot_visit,人均消费,新净雅(国家网球中心店),231,元,1 新净雅(国家网球中心店) 2688 人均消费231元 奥林匹克公园,high,P1_poi_hot_visit_row_check,needs_pdf_row_check_before_ledger,回查 PDF 表格行，确认 POI 名称、指数、人均消费是否逐格对应；热门到访不等于完整供给。,needs_review
