review_queue_id,table_id,source_file,page,table_index,row_count,column_count,topic_draft,topic_confidence,sampling_priority,evidence_candidate_status,review_gate,output_status,reason_draft,evidence_keywords_draft,sample
TBL-REVIEW-0077,TBL-00077,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,81,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示摄影相关应用人群覆盖度及TGI对比，属于偏好分析。,"人群覆盖度, TGI, 相机",摄影 / 人群覆盖度 / 北京市大盘 / TGI | 相机 / 52.79% / 49.61% / 106 | 图片分享 / 20.04% / 16.89% / 118
TBL-REVIEW-0078,TBL-00078,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,82,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示系统工具类应用覆盖度及TGI指数，属于偏好分析。,"人群覆盖度, TGI, 文件管理",系统 / 人群覆盖度 / 北京市大盘 / TGI | 文件管理 / 78.24% / 74.78% / 104 | 应用管理 / 75.48% / 73.31% / 102
TBL-REVIEW-0079,TBL-00079,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,83,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示教育类应用人群覆盖度与大盘TGI对比，属于偏好分析。,"人群覆盖度, TGI, 语言学习",教育 / 人群覆盖度 / 北京市大盘 / TGI | 语言学习 / 35.59% / 34.21% / 104 | 在线学堂 / 29.08% / 26.41% / 110
TBL-REVIEW-0080,TBL-00080,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,84,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示生活服务类应用覆盖度及TGI指数，属于偏好分析。,"人群覆盖度, TGI, 汽车服务",生活 / 人群覆盖度 / 北京市大盘 / TGI | 汽车服务 / 59.36% / 45.08% / 131 | 配送 / 50.47% / 45.99% / 109
TBL-REVIEW-0081,TBL-00081,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,85,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示购物类应用覆盖度与TGI对比，属于偏好分析。,"人群覆盖度, TGI, 商城",购物 / 人群覆盖度 / 北京市大盘 / TGI | 商城 / 85.33% / 81.97% / 104 | 导购 / 81.52% / 79.93% / 101
TBL-REVIEW-0082,TBL-00082,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,86,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示出行应用覆盖度与TGI指数对比，属于偏好分析。,"人群覆盖度, TGI, 地图",出行 / 人群覆盖度 / 北京市大盘 / TGI | 地图 / 87.56% / 81.86% / 106 | 打车拼车 / 35.91% / 26.57% / 135
TBL-REVIEW-0083,TBL-00083,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,87,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示社交类应用的人群覆盖度、北京市大盘及TGI指数，属于偏好指数分析,社交/人群覆盖度/TGI/聊天交友/个性空间,社交 / 人群覆盖度 / 北京市大盘 / TGI | 聊天/交友 / 95.04% / 94.80% / 100 | 个性空间 / 38.88% / 33.84% / 114
TBL-REVIEW-0084,TBL-00084,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,88,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示理财类应用的人群覆盖度、北京市大盘及TGI指数,理财/人群覆盖度/TGI/手机银行/投资,理财 / 人群覆盖度 / 北京市大盘 / TGI | 手机银行 / 69.03% / 61.55% / 112 | 投资 / 41.59% / 36.26% / 114
TBL-REVIEW-0085,TBL-00085,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,89,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示音乐类应用的人群覆盖度、北京市大盘及TGI指数,音乐/人群覆盖度/TGI/在线音乐/FM电台,音乐 / 人群覆盖度 / 北京市大盘 / TGI | 在线音乐 / 77.57% / 74.88% / 103 | FM/电台 / 42.78% / 37.19% / 115
TBL-REVIEW-0086,TBL-00086,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,90,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示阅读类应用的人群覆盖度、北京市大盘及TGI指数,阅读/人群覆盖度/TGI/新闻/内容媒体,阅读 / 人群覆盖度 / 北京市大盘 / TGI | 新闻 / 73.21% / 71.55% / 102 | 内容媒体 / 28.60% / 27.68% / 103
TBL-REVIEW-0087,TBL-00087,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,91,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示手机品牌细分占比、北京市大盘及TGI指数,手机品牌细分/占比/TGI/华为/VIVO,手机品牌细分 / 占比 / 北京市大盘 / TGI | 华为 / 35.35% / 26.34% / 134 | VIVO / 13.49% / 10.62% / 126
TBL-REVIEW-0088,TBL-00088,20_raw_data/pdf/城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,92,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示手机价格分段占比、北京市大盘及TGI指数,手机价格分段/占比/TGI/1001-2000/2001-3000,手机价格（分段）v2 / 占比 / 北京市大盘 / TGI | 1001-2000 / 21.39% / 21.10% / 101 | 2001-3000 / 19.23% / 18.22% / 105
TBL-REVIEW-0094,TBL-00094,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,20,1,3,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出工作地城市排名及对应人数，属于来源地/工作地分析,"工作地城市, 排名, 人数, 河北省-廊坊市, 天津市-天津市",排名 / 工作地城市 / 人数 | 1 / 河北省-廊坊市 / 120 | 2 / 天津市-天津市 / 29
TBL-REVIEW-0095,TBL-00095,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,21,1,11,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出工作地区县排名及人数，属于来源地/工作地分析,"工作地区县, 排名, 人数, 北京市-昌平区, 北京市-海淀区",排名 / 工作地区县 / 人数 | 1 / 北京市-北京市-昌平区 / 1640 | 2 / 北京市-北京市-海淀区 / 1032
TBL-REVIEW-0096,TBL-00096,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,21,2,3,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格继续列出工作地区县排名及人数，延续同一主题,"工作地区县, 排名, 人数, 北京市-房山区, 北京市-门头沟区",排名 / 工作地区县 / 人数 | 11 / 北京市-北京市-房山区 / 72 | 12 / 北京市-北京市-门头沟区 / 39
TBL-REVIEW-0098,TBL-00098,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,23,1,11,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出具体工作地名称及占比，属于来源地/工作地分析,"工作地名称, 排名, 占比, 小米移动互联网产业园, 北京大学",排名 / 工作地名称 / 占比 | 1 / 小米移动互联网产业园 / 0.494% | 2 / 北京大学 / 0.382%
TBL-REVIEW-0099,TBL-00099,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,23,2,11,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出了游客居住地排名及占比，直接反映客群居住来源地特征,"['居住地名称', '占比', '天通西苑3区']",排名 / 居住地名称 / 占比 | 1 / 天通西苑3区 / 0.364% | 2 / 天通苑北1区 / 0.296%
TBL-REVIEW-0100,TBL-00100,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,24,1,11,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出了游客工作地排名及占比，直接反映客群工作来源地特征,"['工作地名称', '占比', '国家网球中心']",排名 / 工作地名称 / 占比 | 1 / 奥林匹克森林公园-国家网球中心 / 31.673% | 2 / 国家速滑馆(“冰丝带”) / 14.194%
TBL-REVIEW-0101,TBL-00101,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,24,2,11,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出了游客居住地排名及占比，直接反映客群居住来源地特征,"['居住地名称', '占比', '京师园']",排名 / 居住地名称 / 占比 | 1 / 京师园 / 2.116% | 2 / 林奥嘉园 / 1.103%
TBL-REVIEW-0102,TBL-00102,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,25,1,11,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出了游客工作地排名及占比，直接反映客群工作来源地特征,"['工作地名称', '占比', '小米移动互联网产业园']",排名 / 工作地名称 / 占比 | 1 / 小米移动互联网产业园 / 0.496% | 2 / 北京大学 / 0.383%
TBL-REVIEW-0103,TBL-00103,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,25,2,11,3,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出了游客居住地排名及占比，直接反映客群居住来源地特征,"['居住地名称', '占比', '天通西苑3区']",排名 / 居住地名称 / 占比 | 1 / 天通西苑3区 / 0.363% | 2 / 天通苑北1区 / 0.295%
TBL-REVIEW-0147,TBL-00147,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,69,1,2,3,tgi_preference,medium,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表中包含品牌名称和指数，指数可能表示品牌偏好或TGI指数,"品牌名称, 指数",排序 / 品牌名称 / 指数 | 1 / 漫咖啡 / 2861
TBL-REVIEW-0154,TBL-00154,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,76,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示常驻城市的占比分布，属于人口统计特征,"常驻城市, 占比",常驻城市V2 / 占比 | 北京市-北京市 / 73.91% | 河北省-廊坊市 / 1.94%
TBL-REVIEW-0155,TBL-00155,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,77,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示常驻区县占比分布，属于人群地理分布特征，可归入人口统计画像。,"常驻区县V2, 占比, 朝阳区, 海淀区",常驻区县V2 / 占比 | 北京市-北京市-朝阳区 / 23.31% | 北京市-北京市-海淀区 / 16.91%
TBL-REVIEW-0156,TBL-00156,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,78,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示活跃商圈人群覆盖度，反映人群的空间聚集特征，属于人口统计画像。,"活跃商圈v2, 人群覆盖度, 回龙观, 奥林匹克公园",活跃商圈v2 / 人群覆盖度 | 回龙观-北京市 / 8.01% | 奥林匹克公园-北京市 / 7.99%
TBL-REVIEW-0157,TBL-00157,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,79,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示常驻省份占比，是客群地理来源构成，属于人口统计画像。,"常驻省份, 占比, 北京市, 河北省",常驻省份 / 占比 | 北京市 / 73.91% | 河北省 / 5.81%
TBL-REVIEW-0158,TBL-00158,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,80,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示家乡地占比，反映人群籍贯分布，属于人口统计画像。,"家乡地V2, 占比, 北京市, 保定市",家乡地V2 / 占比 | 北京市-北京市 / 45.69% | 河北省-保定市 / 2.00%
TBL-REVIEW-0159,TBL-00159,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,81,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示在读学校占比，反映人群教育构成，属于人口统计画像。,"在读学校, 占比, 中国农业大学, 清华大学",在读学校 / 占比 | 中国农业大学 / 4.54% | 清华大学 / 4.51%
TBL-REVIEW-0160,TBL-00160,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,82,1,11,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示职业细分占比及TGI，是典型的人群职业画像特征，属于人口统计画像。,"职业细分, 占比, TGI, 软件工程师, 网络销售",职业细分 / 占比 / 北京市大盘 / TGI | 软件工程师 / 13.00% / 11.92% / 109 | 网络销售/运营/服务 / 10.43% / 11.46% / 91
TBL-REVIEW-0161,TBL-00161,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,83,1,11,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示所在行业占比及TGI，属于人群行业画像，归入人口统计画像。,"所在行业, 占比, TGI, IT互联网, 教育",所在行业 / 占比 / 北京市大盘 / TGI | IT互联网 / 11.10% / 8.70% / 127 | 教育 / 8.19% / 8.02% / 102
TBL-REVIEW-0162,TBL-00162,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,84,1,8,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示学历占比及TGI，是常见的人口统计画像维度。,"学历, 占比, TGI, 本科, 初中",学历 / 占比 / 北京市大盘 / TGI | 本科 / 47.51% / 45.09% / 105 | 初中 / 14.31% / 17.60% / 81
TBL-REVIEW-0163,TBL-00163,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,85,1,8,4,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示职住距离分布，包含1公里内、1-3公里等距离段占比及TGI，直接反映居住与工作地的空间关系。,"职住距离, 占比, TGI, 1公里内, 1-3公里",职住距离 / 占比 / 北京市大盘 / TGI | 1公里内 / 24.82% / 28.08% / 88 | 1-3公里 / 17.57% / 18.29% / 96
TBL-REVIEW-0164,TBL-00164,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,86,1,6,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格列出人生阶段（上班族、大学生）的占比和TGI，属于人口社会学特征。,"人生阶段, 占比, TGI, 上班族, 大学生",人生阶段 / 占比 / 北京市大盘 / TGI | 上班族 / 67.16% / 49.37% / 136 | 大学生 / 14.20% / 10.47% / 135
TBL-REVIEW-0165,TBL-00165,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,87,1,4,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示婚育状态（已育、未婚）占比及TGI，属于人口属性。,"婚育状态, 占比, TGI, 已育, 未婚",婚育状态 / 占比 / 北京市大盘 / TGI | 已育 / 59.06% / 52.57% / 112 | 未婚 / 39.01% / 45.09% / 86
TBL-REVIEW-0166,TBL-00166,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,88,1,3,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格为性别占比和TGI，是基础人口统计特征。,"性别, 占比, TGI, 男, 女",性别 / 占比 / 北京市大盘 / TGI | 男 / 59.94% / 58.25% / 102 | 女 / 40.06% / 41.75% / 95
TBL-REVIEW-0167,TBL-00167,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,89,1,9,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格按年龄段（46-60、31-35等）展示占比及TGI，属于年龄结构分析。,"年龄, 占比, TGI, 46-60, 31-35",年龄 / 占比 / 北京市大盘 / TGI | 46-60 / 20.22% / 23.54% / 85 | 31-35 / 17.51% / 15.56% / 112
TBL-REVIEW-0168,TBL-00168,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,90,1,3,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格再次呈现性别占比和TGI，属于人口性别构成。,"性别, 占比, TGI, 男, 女",性别 / 占比 / 北京市大盘 / TGI | 男 / 62.48% / 58.25% / 107 | 女 / 37.52% / 41.75% / 89
TBL-REVIEW-0169,TBL-00169,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,91,1,11,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格细分职业（软件工程师、投资/理财顾问）并给出占比和TGI，属于职业画像。,"职业细分, 占比, TGI, 软件工程师, 投资/理财顾问",职业细分 / 占比 / 北京市大盘 / TGI | 软件工程师 / 13.85% / 11.92% / 116 | 投资/理财顾问 / 13.42% / 8.36% / 160
TBL-REVIEW-0170,TBL-00170,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,92,1,4,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格为人生阶段（上班族、大学生）占比及TGI，是人群人生阶段特征。,"人生阶段, 占比, TGI, 上班族, 大学生",人生阶段 / 占比 / 北京市大盘 / TGI | 上班族 / 91.67% / 49.37% / 185 | 大学生 / 5.12% / 10.47% / 48
TBL-REVIEW-0171,TBL-00171,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,93,1,8,4,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,职住距离分布与TGI对比，直接反映居住与工作地关系,"职住距离, 占比, TGI, 5-10公里, 15-25公里",职住距离 / 占比 / 北京市大盘 / TGI | 5-10公里 / 22.14% / 16.57% / 133 | 15-25公里 / 17.52% / 11.15% / 157
TBL-REVIEW-0172,TBL-00172,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,94,1,4,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,婚育状态占比与TGI，属于人口属性画像,"婚育状态, 占比, TGI, 已育, 未婚",婚育状态 / 占比 / 北京市大盘 / TGI | 已育 / 54.67% / 52.57% / 104 | 未婚 / 44.10% / 45.09% / 97
TBL-REVIEW-0173,TBL-00173,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,95,1,8,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,学历分布占比与TGI，典型人口特征,"学历, 占比, TGI, 本科, 初中",学历 / 占比 / 北京市大盘 / TGI | 本科 / 50.21% / 45.09% / 111 | 初中 / 14.89% / 17.60% / 84
TBL-REVIEW-0174,TBL-00174,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,96,1,11,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,所在行业占比与TGI，描述人群职业特征,"所在行业, 占比, TGI, 法律, IT互联网",所在行业 / 占比 / 北京市大盘 / TGI | 法律 / 10.58% / 5.54% / 190 | IT互联网 / 10.10% / 8.70% / 116
TBL-REVIEW-0175,TBL-00175,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,97,1,8,4,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,年龄段分布与TGI，基本人口结构,"年龄, 占比, TGI, 46-60, 31-35",年龄 / 占比 / 北京市大盘 / TGI | 46-60 / 24.38% / 23.54% / 103 | 31-35 / 17.98% / 15.56% / 115
TBL-REVIEW-0176,TBL-00176,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,98,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,在读学校占比，反映人群教育阶段与身份特征,"在读学校, 占比, 北京体育大学, 首都体育学院",在读学校 / 占比 | 北京体育大学 / 13.81% | 首都体育学院 / 7.95%
TBL-REVIEW-0177,TBL-00177,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,99,1,11,2,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,常驻区县分布，直接描述居住地来源,"常驻区县, 占比, 朝阳区, 昌平区",常驻区县V2 / 占比 | 北京市-北京市-朝阳区 / 66.74% | 北京市-北京市-昌平区 / 9.25%
TBL-REVIEW-0178,TBL-00178,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,100,1,11,2,origin_residence_work,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,家乡地分布，反映来源地特征,"家乡地, 占比, 北京市, 河北省-保定市",家乡地V2 / 占比 | 北京市-北京市 / 58.88% | 河北省-保定市 / 1.71%
TBL-REVIEW-0179,TBL-00179,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,101,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示常驻城市占比，属于人口统计学特征。,常驻城市V2 / 占比,常驻城市V2 / 占比 | 北京市-北京市 / 96.09% | 河北省-廊坊市 / 0.60%
TBL-REVIEW-0180,TBL-00180,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,102,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示常驻省份占比，属于人口统计学特征。,常驻省份 / 占比,常驻省份 / 占比 | 北京市 / 96.09% | 河北省 / 1.10%
TBL-REVIEW-0181,TBL-00181,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,103,1,11,2,origin_residence_work,medium,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,活跃商圈人群覆盖度反映客群来源商圈，可能关联居住或工作地。,活跃商圈v2 / 人群覆盖度,活跃商圈v2 / 人群覆盖度 | 奥林匹克公园-北京市 / 87.35% | 北苑路北-北京市 / 10.08%
TBL-REVIEW-0182,TBL-00182,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,104,1,4,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含婚育状态、北京市大盘占比及TGI指数，属于偏好/指数分析。,婚育状态 / 占比 / 北京市大盘 / TGI,婚育状态 / 占比 / 北京市大盘 / TGI | 已育 / 59.08% / 52.57% / 112 | 未婚 / 38.99% / 45.09% / 86
TBL-REVIEW-0183,TBL-00183,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,105,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含职住距离、北京市大盘占比及TGI指数，属于偏好/指数分析。,职住距离 / 占比 / 北京市大盘 / TGI,职住距离 / 占比 / 北京市大盘 / TGI | 1公里内 / 24.86% / 28.08% / 88 | 1-3公里 / 17.57% / 18.29% / 96
TBL-REVIEW-0184,TBL-00184,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,106,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含职业细分、北京市大盘占比及TGI指数，属于偏好/指数分析。,职业细分 / 占比 / 北京市大盘 / TGI,职业细分 / 占比 / 北京市大盘 / TGI | 软件工程师 / 12.99% / 11.92% / 109 | 网络销售/运营/服务 / 10.43% / 11.46% / 90
TBL-REVIEW-0185,TBL-00185,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,107,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含学历、北京市大盘占比及TGI指数，属于偏好/指数分析。,学历 / 占比 / 北京市大盘 / TGI,学历 / 占比 / 北京市大盘 / TGI | 本科 / 47.51% / 45.09% / 105 | 初中 / 14.31% / 17.60% / 81
TBL-REVIEW-0186,TBL-00186,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,108,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含所在行业、北京市大盘占比及TGI指数，属于偏好/指数分析。,所在行业 / 占比 / 北京市大盘 / TGI,所在行业 / 占比 / 北京市大盘 / TGI | IT互联网 / 11.10% / 8.70% / 127 | 教育 / 8.19% / 8.02% / 102
TBL-REVIEW-0187,TBL-00187,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,109,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含性别占比、北京市大盘及TGI指标，属于人群偏好与市场对比数据,"['性别', '占比', 'TGI']",性别 / 占比 / 北京市大盘 / TGI | 男 / 59.93% / 58.25% / 102 | 女 / 40.07% / 41.75% / 95
TBL-REVIEW-0188,TBL-00188,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,110,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格呈现人生阶段占比与TGI，反映特定人群的市场偏好强度,"['人生阶段', '占比', 'TGI']",人生阶段 / 占比 / 北京市大盘 / TGI | 上班族 / 67.13% / 49.37% / 135 | 大学生 / 14.22% / 10.47% / 135
TBL-REVIEW-0189,TBL-00189,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,111,1,9,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格为年龄分段占比与TGI，属于人群偏好指数分析,"['年龄', '占比', 'TGI']",年龄 / 占比 / 北京市大盘 / TGI | 46-60 / 20.21% / 23.54% / 85 | 31-35 / 17.52% / 15.56% / 112
TBL-REVIEW-0190,TBL-00190,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,112,1,11,2,demographic_profile,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,常驻区县V2占比描述访客或人群的居住地区域分布，构成人口画像,"['常驻区县V2', '占比']",常驻区县V2 / 占比 | 北京市-北京市-朝阳区 / 23.15% | 北京市-北京市-海淀区 / 16.95%
